0,371
0.227,347.617
0.454,359.675
0.68,354.778
0.907,369.11
1.134,345.956
1.361,352.003
1.587,370.612
1.814,370.48
2.041,371.257
2.268,383.351
2.494,358.736
2.721,349.927
2.948,355.106
3.175,371.878
3.401,360.719
3.628,345.293
3.855,333.588
4.082,361.982
4.308,355.139
4.535,367.927
4.762,366.102
4.989,348.728
5.215,360.025
5.442,372.852
5.669,350.956
5.896,352.274
6.122,358.33
6.349,364.925
6.576,361.285
6.803,355.392
7.029,370.966
7.256,376.732
7.483,369.52
7.71,372.246
7.937,352.946
8.163,346.049
8.39,374.091
8.617,350.277
8.844,370.492
9.07,377.376
9.297,347.421
9.524,352.429
9.751,340.151
9.977,366.184
10.204,356.44
10.431,345.949
10.658,369.468
10.884,366.825
11.111,348
11.338,361.761
11.565,352.13
11.791,344.287
12.018,341.588
12.245,371.1
12.472,356.83
12.698,361.469
12.925,359.537
13.152,367.326
13.379,366.575
13.605,383.933
13.832,391.028
14.059,394.157
14.286,381.245
14.512,394.826
14.739,397.854
14.966,391.57
15.193,402.78
15.42,402.462
15.646,427.466
15.873,447.578
16.1,409.466
16.327,418.329
16.553,448.516
16.78,468.165
17.007,471.061
17.234,473.353
17.46,514.544
17.687,594.23
17.914,615.855
18.141,640.357
18.367,649.063
18.594,651.616
18.821,657.577
19.048,647.878
19.274,623.442
19.501,610.294
19.728,575.142
19.955,508.131
20.181,510.421
20.408,495.934
20.635,467.789
20.862,465.337
21.088,507.712
21.315,476.923
21.542,495.565
21.769,507.29
21.995,478.054
22.222,467.667
22.449,464.144
22.676,452.656
22.902,447.579
23.129,450.296
23.356,450.605
23.583,456.638
23.81,432.776
24.036,456.049
24.263,472.405
24.49,455.227
24.717,444.282
24.943,454.231
25.17,466.574
25.397,448.599
25.624,476.037
25.85,476.014
26.077,465.725
26.304,482.025
26.531,479.55
26.757,481.98
26.984,484.653
27.211,490.702
27.438,482.4
27.664,480.055
27.891,490.195
28.118,501.645
28.345,511.423
28.571,527.061
28.798,473.89
29.025,448.611
29.252,442.683
29.478,483.982
29.705,458.254
29.932,437.105
30.159,424.531
30.385,411.368
30.612,419.665
30.839,428.331
31.066,412.156
31.293,404.95
31.519,419.354
31.746,407.435
31.973,405.367
32.2,423.047
32.426,405.183
32.653,417.967
32.88,425.833
33.107,387.966
33.333,404
33.56,395.484
33.787,404.659
34.014,376.739
34.24,396.573
34.467,405.316
34.694,393.524
34.921,392.633
35.147,394.048
35.374,405.608
35.601,393.386
35.828,374.731
36.054,402.87
36.281,384.575
36.508,380.293
36.735,384.565
36.961,399.935
37.188,377.948
37.415,383.556
37.642,363.008
37.868,378.647
38.095,385.653
38.322,382.617
38.549,371.062
38.776,361.461
39.002,354.168
39.229,367.239
39.456,387.739
39.683,395.946
39.909,387.884
40.136,374.184
40.363,388.015
40.59,395.101
40.816,378.289
41.043,399.728
41.27,377.769
41.497,383.843
41.723,377.353
41.95,385.865
42.177,403.075
42.404,395.505
42.63,391.516
42.857,380.02
43.084,374.899
43.311,381.915
43.537,394.856
43.764,400.146
43.991,392.048
44.218,386.19
44.444,375.333
44.671,377.064
44.898,383.45
45.125,393.078
45.351,365.272
45.578,369.127
45.805,391.751
46.032,386.721
46.259,380.114
46.485,382.89
46.712,362.853
46.939,353.449
47.166,358.638
47.392,361.6
47.619,374.265
47.846,385.514
48.073,366.201
48.299,378.698
48.526,397.485
48.753,389.375
48.98,381.324
49.206,375.129
49.433,369.408
49.66,376.599
49.887,385.067
50.113,345.112
50.34,373.163
50.567,372.618
50.794,383.184
51.02,379.37
51.247,397.939
51.474,383.339
51.701,374.624
51.927,382.944
52.154,386.469
52.381,391.286
52.608,362.853
52.834,353.372
53.061,361.087
53.288,381.302
53.515,364.157
53.741,373.113
53.968,353.667
54.195,376.079
54.422,342.087
54.649,355.224
54.875,366.068
55.102,364.376
55.329,353.012
55.556,364
55.782,368.529
56.009,362.636
56.236,372.016
56.463,363.498
56.689,355.234
56.916,377.025
57.143,365.735
57.37,376.825
57.596,380.833
57.823,386.464
58.05,393.089
58.277,400.396
58.503,414.343
58.73,379.184
58.957,396.312
59.184,409.716
59.41,404.158
59.637,409.589
59.864,416.554
60.091,414.047
60.317,438.381
60.544,451.693
60.771,459.33
60.998,491.176
61.224,500.972
61.451,497.168
61.678,511.719
61.905,540.898
62.132,559.239
62.358,572.659
62.585,627.534
62.812,639.821
63.039,638.008
63.265,653.599
63.492,699.388
63.719,675.242
63.946,632.17
64.172,601.55
64.399,568.154
64.626,531.696
64.853,498.837
65.079,464.381
65.306,456.602
65.533,429.814
65.76,421.334
65.986,397.258
66.213,403.27
66.44,382.24
66.667,387
66.893,403.733
67.12,386.488
67.347,385.793
67.574,385.793
67.8,382.292
68.027,388.967
68.254,387.32
68.481,392.915
68.707,397.944
68.934,384.213
69.161,369.934
69.388,344.683
69.615,364.451
69.841,383.381
70.068,404.367
70.295,384.182
70.522,383.883
70.748,366.509
70.975,360.574
71.202,354.465
71.429,371.531
71.655,371.654
71.882,369.628
72.109,361.746
72.336,359.913
72.562,375.493
72.789,378.733
73.016,386.667
73.243,393.544
73.469,390.676
73.696,380.521
73.923,379.962
74.15,377.641
74.376,366.81
74.603,380.456
74.83,377.988
75.057,383.323
75.283,407.317
75.51,379.26
75.737,419.246
75.964,405.912
76.19,401.51
76.417,401.46
76.644,396.553
76.871,397.362
77.098,416.901
77.324,402.669
77.551,387.448
77.778,378.667
78.005,374.158
78.231,371.749
78.458,364.613
78.685,381.259
78.912,381.329
79.138,345.327
79.365,351.054
79.592,343.076
79.819,326.406
80.045,342.426
80.272,348.779
80.499,352.708
80.726,346.648
80.952,340.408
81.179,358.051
81.406,355.996
81.633,341.07
81.859,359.394
82.086,368.542
82.313,346.247
82.54,320.68
82.766,342.031
82.993,341.872
83.22,347.777
83.447,332.325
83.673,360.315
83.9,332.6
84.127,315.177
84.354,323.393
84.58,331.891
84.807,331.122
85.034,329.766
85.261,344.159
85.488,338.66
85.714,336.776
85.941,329.113
86.168,325.784
86.395,332.242
86.621,326.873
86.848,351.203
87.075,335.495
87.302,334.483
87.528,334.792
87.755,345.026
87.982,342.928
88.209,371.466
88.435,360.469
88.662,369.68
88.889,347
89.116,364.979
89.342,369.954
89.569,358.672
89.796,356.992
90.023,357.474
90.249,359.943
90.476,351.286
90.703,356.497
90.93,352.831
91.156,358.677
91.383,359.94
91.61,382.382
91.837,340.731
92.063,364.15
92.29,354.265
92.517,356.312
92.744,365.888
92.971,363.156
93.197,353.315
93.424,354.199
93.651,362.816
93.878,358.087
94.104,348.801
94.331,354.054
94.558,361.964
94.785,350.981
95.011,339.651
95.238,347.551
95.465,356.476
95.692,338.068
95.918,360.237
96.145,341.909
96.372,342.174
96.599,323.097
96.825,353.694
97.052,347.978
97.279,339.805
97.506,328.48
97.732,328.522
97.959,329.704
98.186,326.849
98.413,321.517
98.639,317.17
98.866,336.827
99.093,340.725
99.32,338.86
99.546,325.307
99.773,313.548
100,333
100.227,327.94
100.454,334.805
100.68,328.049
100.907,328.112
101.134,315.766
101.361,307.559
101.587,319.789
101.814,314.407
102.041,297.927
102.268,317.214
102.494,334.365
102.721,315.001
102.948,330.275
103.175,324.361
103.401,340.868
103.628,330.243
103.855,339.227
104.082,304.015
104.308,327.955
104.535,313.326
104.762,311.735
104.989,316.594
105.215,324.051
105.442,315.99
105.669,330.011
105.896,326.363
106.122,331.069
106.349,342.388
106.576,332.585
106.803,334.005
107.029,337.394
107.256,333.077
107.483,319.905
107.71,319.392
107.937,314.667
108.163,326.725
108.39,356.31
108.617,334.409
108.844,351.621
109.07,332.619
109.297,340.075
109.524,358.898
109.751,354.997
109.977,342.309
110.204,349.616
110.431,352.837
110.658,337.11
110.884,327.332
111.111,341.333
111.338,357.369
111.565,346.582
111.791,326.34
112.018,372.211
112.245,346.884
112.472,380.376
112.698,356.925
112.925,393.004
113.152,394.43
113.379,406.589
113.605,393.276
113.832,387.979
114.059,408.953
114.286,455.184
114.512,456.231
114.739,465.877
114.966,475.78
115.193,464.939
115.42,478.036
115.646,496.502
115.873,493.367
116.1,465.033
116.327,494.586
116.553,444.378
116.78,449.485
117.007,415.266
117.234,432.035
117.46,419.007
117.687,409.22
117.914,388.033
118.141,383.448
118.367,379.168
118.594,367.489
118.821,360.577
119.048,344.143
119.274,342.535
119.501,368.983
119.728,345.262
119.955,339.719
120.181,338.436
120.408,333.781
120.635,317.095
120.862,323.241
121.088,357.052
121.315,340.249
121.542,321.347
121.769,318.228
121.995,340.913
122.222,327
122.449,321.964
122.676,324.404
122.902,319.177
123.129,336.819
123.356,342.922
123.583,337.01
123.81,320.714
124.036,352.264
124.263,333.603
124.49,319.26
124.717,327.648
124.943,309.873
125.17,310.676
125.397,344.469
125.624,333.221
125.85,314.428
126.077,310.084
126.304,306.375
126.531,310.776
126.757,333.49
126.984,333.49
127.211,321.403
127.438,328.794
127.664,317.11
127.891,317.826
128.118,324.02
128.345,302.645
128.571,319.082
128.798,334.155
129.025,310.302
129.252,318.052
129.478,336.099
129.705,329.606
