132.568,311.259,132.568,286.712,132.568,363.989
133.022,321.582,133.022,274.611,133.022,381.154
133.476,290.257,133.476,290.31,133.476,372.199
133.93,316.856,133.93,281.317,133.93,352.196
134.384,310.573,134.384,293.773,134.384,366.167
134.838,303.439,134.838,292.127,134.838,375.637
135.292,310.325,135.292,295.492,135.292,377.469
135.746,329.926,135.746,292.137,135.746,382.262
136.2,308.664,136.2,287.251,136.2,369.979
136.654,313.694,136.654,295.373,136.654,379.592
137.108,316.147,137.108,286.212,137.108,380.424
137.562,317.426,137.562,284.78,137.562,364.132
138.016,298.745,138.016,295.165,138.016,349.094
138.47,320.628,138.47,294.035,138.47,362.116
138.924,321.301,138.924,292.952,138.924,385.628
139.378,323.667,139.378,295.3,139.378,399.357
139.832,327.739,139.832,304.773,139.832,398.735
140.286,300.19,140.286,300.206,140.286,408.147
140.74,327.01,140.74,306.093,140.74,424.741
141.194,306.96,141.194,299.225,141.194,426.023
141.648,301.594,141.648,307.925,141.648,440.493
142.102,320.373,142.102,321.338,142.102,402.494
142.556,317.747,142.556,313.78,142.556,406.573
143.01,332.431,143.01,325.524,143.01,420.121
143.464,320.527,143.464,323.364,143.464,399.784
143.918,313.925,143.918,312.856,143.918,400.748
144.372,320.351,144.372,312.779,144.372,399.86
144.826,336.998,144.826,301.777,144.826,388.096
145.28,318.138,145.28,301.845,145.28,388.055
145.734,297.932,145.734,307.341,145.734,394.675
146.188,302.43,146.188,314.103,146.188,383.561
146.642,303.214,146.642,303.273,146.642,395.668
147.096,304.42,147.096,331.506,147.096,389.578
147.55,316.799,147.55,301.642,147.55,384.875
148.004,316.959,148.004,277.481,148.004,388
148.458,303.999,148.458,307.179,148.458,383.719
148.912,302.772,148.912,298.13,148.912,395.552
149.366,309.376,149.366,290.691,149.366,367.988
149.82,307.214,149.82,304.841,149.82,367.887
150.274,318.52,150.274,279.49,150.274,385.673
150.728,305.11,150.728,276.563,150.728,380.627
151.182,305.81,151.182,303.548,151.182,371.071
151.636,332.175,151.636,278.347,151.636,378
152.09,322.771,152.09,283.695,152.09,380.203
152.544,325.631,152.544,290.633,152.544,364.715
152.998,303.016,152.998,268.31,152.998,369.388
153.452,312.947,153.452,264.651,153.452,406.01
153.906,297.638,153.906,278.75,153.906,381.103
154.36,322.127,154.36,271.816,154.36,358.543
154.814,307.314,154.814,294.367,154.814,356.445
155.268,305.635,155.268,302.558,155.268,358.534
155.722,315.681,155.722,306.108,155.722,365.624
156.176,321.937,156.176,285.876,156.176,370.881
156.63,320.001,156.63,295.77,156.63,343.51
157.084,334.057,157.084,292.065,157.084,358.15
157.538,317.601,157.538,311.993,157.538,363.898
157.992,328.144,157.992,320.083,157.992,396.259
158.446,339.626,158.446,291.205,158.446,373.539
158.9,327.969,158.9,290.65,158.9,370.914
159.354,315.808,159.354,301.2,159.354,364.365
159.808,308.642,159.808,322.255,159.808,364.235
160.262,326.775,160.262,313.982,160.262,372.684
160.716,300.406,160.716,314.559,160.716,381.956
161.17,318.916,161.17,328.358,161.17,373.163
161.624,340.52,161.624,322.093,161.624,383.634
162.078,339.585,162.078,335.773,162.078,391.904
162.532,325.413,162.532,348.162,162.532,373.558
162.986,306.609,162.986,332.102,162.986,361.462
163.44,326.843,163.44,314.205,163.44,371.863
163.894,332.011,163.894,300.998,163.894,364.405
164.348,312.488,164.348,303.398,164.348,349.712
164.802,320.835,164.802,315.226,164.802,365.102
165.256,353.51,165.256,327.325,165.256,375.85
165.71,339.975,165.71,337.892,165.71,389.512
166.164,314.293,166.164,310.913,166.164,370.325
166.618,318.163,166.618,311.116,166.618,394.286
167.072,320.582,167.072,301.186,167.072,374.176
167.526,307.97,167.526,315.225,167.526,366.051
167.98,333.858,167.98,307.582,167.98,359.62
168.434,340.365,168.434,323.589,168.434,371.923
168.888,327.113,168.888,323.872,168.888,375.536
169.342,332.746,169.342,300.162,169.342,396.356
169.796,338.842,169.796,308.258,169.796,367.23
170.25,320.196,170.25,297.234,170.25,359.362
170.704,325.972,170.704,306.216,170.704,381.683
171.158,315.289,171.158,303.571,171.158,382.844
171.612,307.133,171.612,308.247,171.612,368.915
172.066,329,172.066,310.128,172.066,356.623
172.52,301.055,172.52,326.669,172.52,377.394
172.974,308.65,172.974,333.147,172.974,357.866
173.428,316.403,173.428,330.107,173.428,376.581
173.882,316.457,173.882,296.202,173.882,380.273
174.336,339.566,174.336,320.391,174.336,382.802
174.79,307.533,174.79,313.054,174.79,375.384
175.244,301.736,175.244,312.275,175.244,377.282
175.698,314.129,175.698,294.857,175.698,372.782
176.152,309.923,176.152,291.717,176.152,371.376
176.606,315.444,176.606,287.107,176.606,388.789
177.06,312.623,177.06,294.383,177.06,360.272
177.514,322.798,177.514,283.057,177.514,372.34
177.968,322.969,177.968,279.113,177.968,384.519
178.422,306.359,178.422,276.479,178.422,368.845
178.876,309.481,178.876,282.592,178.876,365.577
179.33,320.445,179.33,301.841,179.33,376.123
179.784,329.254,179.784,303.324,179.784,360.961
180.238,320.67,180.238,286.51,180.238,360.534
180.692,321.547,180.692,280.624,180.692,381.258
181.146,307.385,181.146,283.031,181.146,377.291
181.6,319.84,181.6,291.221,181.6,361.977
182.054,322.108,182.054,302.823,182.054,385.524
182.508,336.198,182.508,296.26,182.508,375.284
182.962,313.37,182.962,287.806,182.962,363.998
183.416,285.831,183.416,298.76,183.416,368.6
183.87,323.557,183.87,281.141,183.87,362.671
184.324,327.954,184.324,273.866,184.324,351.311
184.778,332.554,184.778,250.272,184.778,358.571
185.232,323.38,185.232,277.503,185.232,374.749
185.686,299.159,185.686,297.869,185.686,379.529
186.14,344.494,186.14,315.579,186.14,354.931
186.594,351.095,186.594,307.729,186.594,365.072
187.048,346.977,187.048,287.743,187.048,359.081
187.502,356.383,187.502,290.77,187.502,369.538
187.956,392.133,187.956,309.123,187.956,365.073
188.41,375.541,188.41,327.39,188.41,388.88
188.864,373.141,188.864,301.653,188.864,406.164
189.318,397.317,189.318,282.745,189.318,385.949
189.772,422.159,189.772,323.5,189.772,373.913
190.226,428.892,190.226,297.154,190.226,365.309
190.68,438.958,190.68,305.768,190.68,391.599
191.134,423.871,191.134,301.52,191.134,380.778
191.588,414.171,191.588,308.452,191.588,351.658
192.042,410.728,192.042,300.744,192.042,366.703
192.496,421.635,192.496,293.39,192.496,383.116
192.95,388.172,192.95,272.49,192.95,374.327
193.404,398.012,193.404,286.924,193.404,358.103
193.858,401.425,193.858,287.148,193.858,362.956
194.312,422.649,194.312,292.604,194.312,378.561
194.766,399.086,194.766,284.172,194.766,377.686
195.22,421.304,195.22,277.997,195.22,369.909
195.674,429.984,195.674,300.805,195.674,366.89
196.128,418.477,196.128,292.968,196.128,372.942
196.582,385.448,196.582,297.758,196.582,384.032
197.036,409.343,197.036,297.614,197.036,390.172
197.49,376.497,197.49,292.359,197.49,371.145
197.944,376.833,197.944,287.719,197.944,366.199
198.398,380.103,198.398,292.411,198.398,378.197
198.852,357.741,198.852,286.503,198.852,383.264
199.306,399.5,199.306,290.103,199.306,382.154
199.76,362.381,199.76,290.64,199.76,375.091
200.214,359.354,200.214,282.599,200.214,364.3
200.668,361.601,200.668,288.731,200.668,400.551
201.122,354.247,201.122,291.824,201.122,373.703
201.576,356.568,201.576,292.703,201.576,395.852
202.03,363.409,202.03,279.343,202.03,400.507
202.484,364.76,202.484,283.901,202.484,385.772
202.938,371.049,202.938,293.515,202.938,388.987
203.392,359.901,203.392,278.207,203.392,401.253
203.846,350.638,203.846,290.75,203.846,408.98
204.3,355.436,204.3,292.002,204.3,409.086
204.754,358.106,204.754,295.688,204.754,391.686
205.208,341.439,205.208,294.75,205.208,408.04
205.662,328.53,205.662,272.69,205.662,414.403
206.116,334.002,206.116,291.579,206.116,404.155
206.57,349.053,206.57,282.477,206.57,410.297
207.024,342.861,207.024,290.355,207.024,411.827
207.478,337.692,207.478,295.9,207.478,403.84
207.932,369.082,207.932,298.37,207.932,419.687
208.386,383.626,208.386,317.915,208.386,404.898
208.84,360.998,208.84,252.156,208.84,381.343
209.294,361.395,209.294,288.021,209.294,377.09
209.748,360.092,209.748,300.737,209.748,395.815
210.202,351.591,210.202,278.184,210.202,382.989
210.656,377.048,210.656,302.507,210.656,395.428
211.11,372.599,211.11,286.11,211.11,393.273
211.564,373.232,211.564,284.842,211.564,401.287
212.018,351.905,212.018,300.73,212.018,391.169
212.472,350.494,212.472,292.836,212.472,426.041
212.926,358.538,212.926,284.51,212.926,380.114
213.38,342.381,213.38,302.877,213.38,417.178
213.834,354.43,213.834,309.033,213.834,403.986
214.288,354.764,214.288,314.823,214.288,400.116
214.742,354.013,214.742,311.45,214.742,434.903
215.196,354.554,215.196,308.683,215.196,415.936
215.65,333.978,215.65,302.455,215.65,404.877
216.104,354.803,216.104,308.616,216.104,422.303
216.558,351.206,216.558,321.981,216.558,433.425
217.012,343.261,217.012,330.424,217.012,421.694
217.466,347.6,217.466,334.302,217.466,448.119
217.92,338.392,217.92,322.039,217.92,445.477
218.374,350.024,218.374,349.339,218.374,447.582
218.828,355.846,218.828,348.808,218.828,450.352
219.282,344.288,219.282,318.152,219.282,435.85
219.736,343.518,219.736,291.82,219.736,430.827
220.19,330.281,220.19,307.41,220.19,411.825
220.644,338.527,220.644,309.095,220.644,462.179
221.098,348.148,221.098,311.945,221.098,417.227
221.552,355.264,221.552,307.244,221.552,428.409
222.006,365.639,222.006,324.39,222.006,417.017
222.46,342.978,222.46,336.092,222.46,393.868
222.914,341.909,222.914,320.922,222.914,409.145
223.368,350.4,223.368,324.91,223.368,414.673
223.822,358.268,223.822,322.676,223.822,402.704
224.276,326.221,224.276,308.769,224.276,408.043
224.73,327.762,224.73,334.051,224.73,407.689
225.184,339.629,225.184,305.685,225.184,429.407
225.638,365.516,225.638,300.827,225.638,411.662
226.092,344.975,226.092,284.426,226.092,423.086
226.546,363.528,226.546,287.714,226.546,432.431
227,361.599,227,269.961,227,425.621
227.454,351.165,227.454,296.126,227.454,428
227.908,360.838,227.908,309.823,227.908,436.034
228.362,351.942,228.362,270.277,228.362,404.631
228.816,347.401,228.816,292.854,228.816,433.048
229.27,342.153,229.27,293.358,229.27,417.554
229.724,342.352,229.724,293.974,229.724,435.452
230.178,333.051,230.178,316.101,230.178,412.619
230.632,348.235,230.632,297.48,230.632,386.831
231.086,348.318,231.086,292.292,231.086,420.351
231.54,360.58,231.54,264.374,231.54,407.412
231.994,351.565,231.994,288.291,231.994,405.708
232.448,336.323,232.448,263.495,232.448,394.463
232.902,357.407,232.902,292.461,232.902,431.692
233.356,334.095,233.356,284.262,233.356,401.073
233.81,352.82,233.81,286.834,233.81,422.277
234.264,341.536,234.264,290.659,234.264,424.21
234.718,324.633,234.718,294.028,234.718,432.563
235.172,347.291,235.172,281.423,235.172,429.258
235.626,329.579,235.626,287.584,235.626,428.926
236.08,338.674,236.08,288.344,236.08,448.48
236.534,343.023,236.534,289.544,236.534,446.702
236.988,351.96,236.988,291.865,236.988,462.596
237.442,321.662,237.442,285.295,237.442,478.504
237.896,322.043,237.896,290.391,237.896,473.713
238.35,318.162,238.35,295.851,238.35,484.543
238.804,331.142,238.804,289.532,238.804,469.647
239.258,341.335,239.258,288.911,239.258,466.922
239.712,352.637,239.712,286.482,239.712,511.45
240.166,348.198,240.166,294.641,240.166,521.13
240.62,331.446,240.62,282.952,240.62,468.181
241.074,331.797,241.074,296.989,241.074,471.5
241.528,338.576,241.528,292.116,241.528,486.923
241.982,373.309,241.982,282.038,241.982,479.451
242.436,355.079,242.436,278.421,242.436,481.272
242.89,341.211,242.89,271.491,242.89,454.032
243.344,352.109,243.344,292.291,243.344,466.943
243.798,352.678,243.798,258.878,243.798,466.017
244.252,363.133,244.252,282.325,244.252,448.213
244.706,359.312,244.706,295.145,244.706,437.349
245.16,341.695,245.16,279.375,245.16,456.761
245.614,335.66,245.614,288.15,245.614,432.141
246.068,343.73,246.068,312.009,246.068,412.339
246.522,343.54,246.522,293.379,246.522,412.795
246.976,332.823,246.976,307.982,246.976,397.306
247.43,356.047,247.43,282.256,247.43,400.215
247.884,345.485,247.884,276.785,247.884,359.231
248.338,347.561,248.338,288.544,248.338,413.512
248.792,349.385,248.792,282.312,248.792,424.855
249.246,343.107,249.246,292.624,249.246,407.204
249.7,353.131,249.7,307.594,249.7,415.137
250.154,356.293,250.154,297.777,250.154,411.02
250.608,362.721,250.608,311.65,250.608,407.925
251.062,325.592,251.062,297.809,251.062,406.027
251.516,338.785,251.516,300.891,251.516,401.427
251.97,332.419,251.97,294.069,251.97,406.1
252.424,348.108,252.424,298.234,252.424,413.039
252.878,357.212,252.878,297.782,252.878,405.103
253.332,339.724,253.332,301.259,253.332,409.363
253.786,364.157,253.786,315.03,253.786,418.314
254.24,369.558,254.24,307.678,254.24,422.851
254.694,362.786,254.694,293.909,254.694,449.529
255.148,361.973,255.148,293.38,255.148,433.604
255.602,368.814,255.602,309.082,255.602,397.245
256.056,364.486,256.056,298.128,256.056,417.098
256.51,371.248,256.51,279.432,256.51,415.431
256.964,382.642,256.964,259.563,256.964,405.712
257.418,406.389,257.418,269.206,257.418,431.609
257.872,398.433,257.872,294.023,257.872,418.412
258.326,385.303,258.326,295.949,258.326,414.25
258.78,376.28,258.78,287.715,258.78,430.214
259.234,387.745,259.234,294.369,259.234,419.261
259.688,399.472,259.688,302.74,259.688,438.062
260.142,407.691,260.142,307.452,260.142,411.972
260.596,382.546,260.596,302.427,260.596,405.009
261.05,407.272,261.05,296.891,261.05,418.522
261.504,412.529,261.504,300.694,261.504,403.214
261.958,404.197,261.958,311.725,261.958,400.635
262.412,427.529,262.412,316.147,262.412,395.284
262.866,391.477,262.866,283.922,262.866,396.611
263.32,409.891,263.32,301.097,263.32,418.818
263.774,399.152,263.774,307.544,263.774,403.818
264.228,385.273,264.228,309.506,264.228,432.236
264.682,381.702,264.682,314.251,264.682,433.006
