0,418
0.227,408.453
0.454,412.986
0.68,397.707
0.907,401.946
1.134,385.655
1.361,386.99
1.587,395.901
1.814,397.764
2.041,398.727
2.268,407.069
2.494,399.26
2.721,401.601
2.948,397.933
3.175,382.342
3.401,409.645
3.628,427.374
3.855,406.777
4.082,388.016
4.308,413.822
4.535,391.365
4.762,392
4.989,412.396
5.215,403.245
5.442,399.438
5.669,397.554
5.896,413.655
6.122,417.174
6.349,410.008
6.576,412.635
6.803,415.65
7.029,422.034
7.256,425.049
7.483,431.113
7.71,433.253
7.937,430.163
8.163,417.492
8.39,438.834
8.617,453.971
8.844,447.986
9.07,463.123
9.297,484.468
9.524,505.25
9.751,525.002
9.977,534.544
10.204,570.137
10.431,560.8
10.658,591.861
10.884,593.291
11.111,609.594
11.338,622.346
11.565,620.191
11.791,607.006
12.018,613.775
12.245,603.094
12.472,574.079
12.698,582.151
12.925,541.113
13.152,514.922
13.379,512.182
13.605,522.421
13.832,503.418
14.059,500.068
14.286,477.437
14.512,485.384
14.739,499.321
14.966,486.349
15.193,464.62
15.42,475.43
15.646,473.015
15.873,473.173
16.1,471.81
16.327,454.935
16.553,445.785
16.78,448.098
17.007,443.022
17.234,465.544
17.46,457.803
17.687,445.428
17.914,456.247
18.141,448.372
18.367,438.48
18.594,426.315
18.821,437.086
19.048,465.636
19.274,450.043
19.501,457.282
19.728,452.722
19.955,443.983
20.181,466.126
20.408,471.788
20.635,488.549
20.862,477.437
21.088,458.563
21.315,461.008
21.542,471.725
21.769,498.682
21.995,509.323
22.222,481.533
22.449,500.139
22.676,548.058
22.902,542.029
23.129,525.074
23.356,532.724
23.583,532.541
23.81,525.159
24.036,536.734
24.263,551.29
24.49,572.407
24.717,589.656
24.943,602.808
25.17,610.895
25.397,612.069
25.624,631.526
25.85,589.237
26.077,643.135
26.304,641.562
26.531,686.93
26.757,704.576
26.984,716.289
27.211,727.038
27.438,706.108
27.664,709.306
27.891,612.738
28.118,664.946
28.345,621.931
28.571,574.365
28.798,554.847
29.025,534.974
29.252,514.242
29.478,501.451
29.705,498.836
29.932,479.365
30.159,496.523
30.385,451.71
